,product,place,amount,hot,rain,snow,cost,year,month
3837,Целебные травы,Нокрон,50.9545167919032,0,1,0,3.8,2218,Apr
3838,Целебные травы,Нокрон,43.57070925858959,0,0,0,3.8,2218,Apr
3839,Целебные травы,Нокрон,42.92643895196188,0,0,0,3.8,2218,Apr
3840,Целебные травы,Нокрон,47.86373637348991,0,0,0,3.8,2218,Apr
3841,Целебные травы,Нокрон,46.63951695630546,1,0,0,3.8,2218,Apr
3842,Целебные травы,Нокрон,36.27031126558162,0,0,0,3.8,2218,Apr
3843,Целебные травы,Нокрон,39.77168728898506,0,0,0,3.8,2218,Apr
3844,Целебные травы,Нокрон,47.93125034891928,0,1,0,3.8,2218,Apr
3845,Целебные травы,Нокрон,53.4679116837296,1,0,0,3.8,2218,Apr
3846,Целебные травы,Нокрон,40.05431207186223,0,0,0,3.8,2218,Apr
3847,Целебные травы,Нокрон,52.71135031931751,0,1,0,3.8,2218,Apr
3848,Целебные травы,Нокрон,36.79279332702987,0,0,0,3.8,2218,Apr
3849,Целебные травы,Нокрон,42.17113386260512,0,0,0,3.8,2218,Apr
3850,Целебные травы,Нокрон,57.742329133942654,1,0,0,3.8,2218,May
3851,Целебные травы,Нокрон,55.746085738397355,0,0,1,3.8,2218,May
3852,Целебные травы,Нокрон,42.43796505434111,0,0,0,3.8,2218,May
3853,Целебные травы,Нокрон,40.58746031887364,0,0,0,3.8,2218,May
3854,Целебные травы,Нокрон,51.900587974522665,0,1,0,3.8,2218,May
3855,Целебные травы,Нокрон,37.42476879023252,0,0,0,3.8,2218,May
3856,Целебные травы,Нокрон,52.126625689373455,0,0,1,3.8,2218,May
3857,Целебные травы,Нокрон,37.73428498091249,0,0,0,3.8,2218,May
3858,Целебные травы,Нокрон,42.270144577398,0,0,0,3.2,2218,May
3859,Целебные травы,Нокрон,41.31502699576058,0,0,0,3.2,2218,May
3860,Целебные травы,Нокрон,57.41804095679498,0,0,1,3.2,2218,May
3861,Целебные травы,Нокрон,47.77390983281568,0,0,1,3.2,2218,May
3862,Целебные травы,Нокрон,46.73235499797617,1,0,0,3.2,2218,May
3863,Целебные травы,Нокрон,50.93343434743971,0,0,1,3.2,2218,May
3864,Целебные травы,Нокрон,47.9810126764553,0,1,0,3.2,2218,May
3865,Целебные травы,Нокрон,39.60040273678949,0,0,0,3.2,2218,May
3866,Целебные травы,Нокрон,40.41155856382211,0,0,0,3.2,2218,May
3867,Целебные травы,Нокрон,42.86048507957638,0,0,0,3.2,2218,May
3868,Целебные травы,Нокрон,48.15893511960829,0,0,0,3.2,2218,May
3869,Целебные травы,Нокрон,47.927777543690326,1,0,0,3.2,2218,May
3870,Целебные травы,Нокрон,43.29313808762311,0,0,0,3.2,2218,May
3871,Целебные травы,Нокрон,52.37399391519516,0,1,0,3.2,2218,May
3872,Целебные травы,Нокрон,62.164917388202234,0,1,0,3.2,2218,May
3873,Целебные травы,Нокрон,54.62676255669175,1,0,0,3.2,2218,May
3874,Целебные травы,Нокрон,52.40219686887749,0,1,0,3.2,2218,May
3875,Целебные травы,Нокрон,55.28102152344962,0,0,1,3.2,2218,May
3876,Целебные травы,Нокрон,36.1898476048406,0,0,0,3.2,2218,May
3877,Целебные травы,Нокрон,42.55256704244812,0,0,0,3.2,2218,May
3878,Целебные травы,Нокрон,44.187534952693206,0,0,0,3.2,2218,May
3879,Целебные травы,Нокрон,47.99937553829618,0,0,0,3.2,2218,May
3880,Целебные травы,Нокрон,53.57304914922296,0,1,0,5.47,2218,May
3881,Целебные травы,Нокрон,38.327881022144126,0,0,0,5.47,2218,Jun
3882,Целебные травы,Нокрон,54.21213405999342,0,0,1,5.47,2218,Jun
3883,Целебные травы,Нокрон,54.28906719174041,1,0,0,5.47,2218,Jun
3884,Целебные травы,Нокрон,57.41925903413599,0,1,0,5.47,2218,Jun
3885,Целебные травы,Нокрон,45.80997152096267,0,0,0,6.44,2218,Jun
3886,Целебные травы,Нокрон,43.29988941169249,0,0,0,6.44,2218,Jun
3887,Целебные травы,Нокрон,51.504869160044095,0,0,0,6.44,2218,Jun
3888,Целебные травы,Нокрон,50.89794998523709,0,0,0,6.44,2218,Jun
3889,Целебные травы,Нокрон,50.59380576723127,0,0,1,6.44,2218,Jun
3890,Целебные травы,Нокрон,53.94231210303094,1,0,0,6.44,2218,Jun
3891,Целебные травы,Нокрон,55.76297459455681,0,0,1,6.44,2218,Jun
3892,Целебные травы,Нокрон,53.54484966334863,1,0,0,6.44,2218,Jun
3893,Целебные травы,Нокрон,54.31585214103408,0,0,1,6.44,2218,Jun
3894,Целебные травы,Нокрон,49.4546996779197,1,0,0,6.44,2218,Jun
3895,Целебные травы,Нокрон,56.35944729492427,0,0,1,6.44,2218,Jun
3896,Целебные травы,Нокрон,48.66139275330477,0,0,0,6.44,2218,Jun
3897,Целебные травы,Нокрон,51.41206659489806,0,1,0,6.44,2218,Jun
3898,Целебные травы,Нокрон,56.28053051999508,0,1,0,6.44,2218,Jun
3899,Целебные травы,Нокрон,43.0808961744179,0,0,0,6.44,2218,Jun
3900,Целебные травы,Нокрон,57.566838485520464,0,0,1,6.44,2218,Jun
3901,Целебные травы,Нокрон,47.95429568471492,0,0,1,6.44,2218,Jun
3902,Целебные травы,Нокрон,58.55142206729282,1,0,0,5.95,2218,Jun
3903,Целебные травы,Нокрон,49.58965514763153,0,0,0,5.95,2218,Jun
3904,Целебные травы,Нокрон,51.28884263495654,1,0,0,5.95,2218,Jun
3905,Целебные травы,Нокрон,44.6228380920974,0,0,0,5.95,2218,Jun
3906,Целебные травы,Нокрон,44.770024935897936,0,0,0,5.95,2218,Jun
3907,Целебные травы,Нокрон,53.534910927084184,1,0,0,5.95,2218,Jun
3908,Целебные травы,Нокрон,48.53802505880203,0,1,0,5.95,2218,Jun
3909,Целебные травы,Нокрон,52.07206567043321,1,0,0,5.95,2218,Jun
3910,Целебные травы,Нокрон,40.64111296570969,0,0,0,5.95,2218,Jun
3911,Целебные травы,Нокрон,39.957256226584335,0,0,0,5.95,2218,Jul
3912,Целебные травы,Нокрон,42.28902309379022,0,0,0,5.95,2218,Jul
3913,Целебные травы,Нокрон,50.68996664527725,0,0,1,5.95,2218,Jul
3914,Целебные травы,Нокрон,57.3771350318658,1,0,0,5.95,2218,Jul
3915,Целебные травы,Нокрон,60.978737654230244,0,0,1,5.95,2218,Jul
3916,Целебные травы,Нокрон,50.36019753642076,0,1,0,5.95,2218,Jul
3917,Целебные травы,Нокрон,44.86205937482775,0,0,0,5.95,2218,Jul
3918,Целебные травы,Нокрон,52.13618721094387,0,0,1,6.89,2218,Jul
3919,Целебные травы,Нокрон,57.1855888520438,1,0,0,6.89,2218,Jul
3920,Целебные травы,Нокрон,43.09766834972459,0,0,0,6.89,2218,Jul
3921,Целебные травы,Нокрон,35.77099290120244,0,0,0,6.89,2218,Jul
3922,Целебные травы,Нокрон,46.15287672880344,1,0,0,6.89,2218,Jul
3923,Целебные травы,Нокрон,32.246579489774305,0,0,0,6.89,2218,Jul
3924,Целебные травы,Нокрон,38.8051124229433,0,0,0,6.89,2218,Jul
3925,Целебные травы,Нокрон,48.54908571732925,0,0,1,6.89,2218,Jul
3926,Целебные травы,Нокрон,53.19292307888644,0,0,1,6.89,2218,Jul
3927,Целебные травы,Нокрон,35.08749189265112,0,0,0,6.89,2218,Jul
3928,Целебные травы,Нокрон,43.181424834266096,0,0,0,6.52,2218,Jul
3929,Целебные травы,Нокрон,46.65024859012727,0,1,0,6.52,2218,Jul
3930,Целебные травы,Нокрон,51.274939431756394,0,1,0,6.52,2218,Jul
3931,Целебные травы,Нокрон,33.12102573856681,0,0,0,6.52,2218,Jul
3932,Целебные травы,Нокрон,49.45879655073645,0,0,1,6.52,2218,Jul
3933,Целебные травы,Нокрон,40.971416460042974,0,0,0,6.52,2218,Jul
3934,Целебные травы,Нокрон,46.534236520018176,0,1,0,6.52,2218,Jul
3935,Целебные травы,Нокрон,33.06476478172606,0,0,0,6.52,2218,Jul
3936,Целебные травы,Нокрон,35.42885949593254,0,0,0,6.52,2218,Jul
3937,Целебные травы,Нокрон,52.65473431935968,0,1,0,6.52,2218,Jul
3938,Целебные травы,Нокрон,39.90610861765718,0,0,0,6.52,2218,Jul
3939,Целебные травы,Нокрон,36.673033282517295,0,0,0,6.52,2218,Jul
3940,Целебные травы,Нокрон,48.930945447593395,0,1,0,6.52,2218,Jul
3941,Целебные травы,Нокрон,53.37788078858058,0,1,0,6.52,2218,Jul
3942,Целебные травы,Нокрон,34.37676030747684,0,0,0,6.52,2218,Aug
3943,Целебные травы,Нокрон,34.88404324621791,0,0,0,6.52,2218,Aug
3944,Целебные травы,Нокрон,57.033286029143156,1,0,0,6.52,2218,Aug
3945,Целебные травы,Нокрон,35.36182711747805,0,0,0,6.52,2218,Aug
3946,Целебные травы,Нокрон,52.553267321328775,1,0,0,6.52,2218,Aug
3947,Целебные травы,Нокрон,49.04443379657214,0,0,1,6.52,2218,Aug
3948,Целебные травы,Нокрон,41.29293315950075,0,0,0,6.52,2218,Aug
3949,Целебные травы,Нокрон,28.288131100934784,0,0,0,7.16,2218,Aug
3950,Целебные травы,Нокрон,44.6237104892627,0,0,1,7.16,2218,Aug
3951,Целебные травы,Нокрон,48.97906354188314,0,1,0,7.16,2218,Aug
3952,Целебные травы,Нокрон,45.53582509045231,0,0,1,7.16,2218,Aug
3953,Целебные травы,Нокрон,35.86529934481423,0,0,0,7.16,2218,Aug
3954,Целебные травы,Нокрон,50.08597749991123,1,0,0,7.16,2218,Aug
3955,Целебные травы,Нокрон,34.42843020020556,0,0,0,7.16,2218,Aug
3956,Целебные травы,Нокрон,34.4531148068148,0,0,0,7.16,2218,Aug
3957,Целебные травы,Нокрон,51.41226174509494,0,0,1,7.16,2218,Aug
3958,Целебные травы,Нокрон,49.185679436555716,0,1,0,7.16,2218,Aug
3959,Целебные травы,Нокрон,46.44635348810577,0,0,1,7.16,2218,Aug
3960,Целебные травы,Нокрон,48.333642208162075,1,0,0,7.16,2218,Aug
3961,Целебные травы,Нокрон,41.34460353611632,0,0,0,7.16,2218,Aug
3962,Целебные травы,Нокрон,42.177115137440005,0,0,0,3.07,2218,Aug
3963,Целебные травы,Нокрон,43.87951684466694,0,0,0,3.07,2218,Aug
3964,Целебные травы,Нокрон,50.233703974320534,0,0,1,3.07,2218,Aug
3965,Целебные травы,Нокрон,39.69553106762264,0,0,0,3.07,2218,Aug
3966,Целебные травы,Нокрон,34.28436371098991,0,0,0,3.07,2218,Aug
3967,Целебные травы,Нокрон,41.77040549900546,0,0,0,3.07,2218,Aug
3968,Целебные травы,Нокрон,32.711616714863105,0,0,0,3.07,2218,Aug
3969,Целебные травы,Нокрон,39.26261618051719,0,0,0,3.07,2218,Aug
3970,Целебные травы,Нокрон,58.527682483775045,0,1,0,3.07,2218,Aug
3971,Целебные травы,Нокрон,38.04446575846086,0,0,0,3.07,2218,Aug
3972,Целебные травы,Нокрон,54.098922047452476,0,1,0,3.07,2218,Aug
3973,Целебные травы,Нокрон,39.31956127944025,0,0,0,3.07,2218,Sep
3974,Целебные травы,Нокрон,54.51058640079113,0,0,1,3.07,2218,Sep
3975,Целебные травы,Нокрон,49.2458591808775,0,1,0,3.07,2218,Sep
3976,Целебные травы,Нокрон,37.73379882565657,1,0,0,3.07,2218,Sep
3977,Целебные травы,Нокрон,48.91783646214622,0,0,1,3.07,2218,Sep
3978,Целебные травы,Нокрон,44.34050859660405,1,0,0,3.07,2218,Sep
3979,Целебные травы,Нокрон,36.25724927793552,0,0,0,3.07,2218,Sep
3980,Целебные травы,Нокрон,54.14205489335637,1,0,0,3.07,2218,Sep
3981,Целебные травы,Нокрон,45.011696677244714,0,0,0,3.55,2218,Sep
3982,Целебные травы,Нокрон,45.3548708513081,0,0,0,3.55,2218,Sep
3983,Целебные травы,Нокрон,56.06346100337212,0,1,0,3.55,2218,Sep
3984,Целебные травы,Нокрон,48.88500684812974,0,0,1,3.55,2218,Sep
3985,Целебные травы,Нокрон,47.635099163654814,1,0,0,3.55,2218,Sep
3986,Целебные травы,Нокрон,48.17739810358458,1,0,0,3.55,2218,Sep
3987,Целебные травы,Нокрон,56.65367784172015,0,1,0,3.55,2218,Sep
3988,Целебные травы,Нокрон,51.331004058306334,0,0,1,3.55,2218,Sep
3989,Целебные травы,Нокрон,47.329167061250935,1,0,0,3.55,2218,Sep
3990,Целебные травы,Нокрон,49.75415780281603,0,1,0,3.55,2218,Sep
3991,Целебные травы,Нокрон,53.62892881011005,0,0,1,3.55,2218,Sep
3992,Целебные травы,Нокрон,42.08951027551667,0,0,0,3.55,2218,Sep
3993,Целебные травы,Нокрон,40.15118431745775,0,0,0,3.55,2218,Sep
3994,Целебные травы,Нокрон,45.940604680603094,1,0,0,4.44,2218,Sep
3995,Целебные травы,Нокрон,46.43797146141293,0,0,1,4.44,2218,Sep
3996,Целебные травы,Нокрон,41.25827728777932,0,0,0,4.44,2218,Sep
3997,Целебные травы,Нокрон,51.68647616637056,0,0,1,4.44,2218,Sep
3998,Целебные травы,Нокрон,29.111521826086943,0,0,0,4.44,2218,Sep
3999,Целебные травы,Нокрон,45.04176185753835,0,0,0,4.44,2218,Sep
4000,Целебные травы,Фалькония,38.58156489439137,0,0,0,4.55,2216,Jan
4001,Целебные травы,Фалькония,49.02146572449289,0,0,1,4.55,2216,Jan
4002,Целебные травы,Фалькония,49.42460759810875,0,0,1,4.55,2216,Jan
4003,Целебные травы,Фалькония,40.14165063507594,0,0,0,4.55,2216,Jan
4004,Целебные травы,Фалькония,38.483631095978325,0,0,0,4.55,2216,Jan
4005,Целебные травы,Фалькония,48.93100503978406,0,1,0,4.55,2216,Jan
4006,Целебные травы,Фалькония,40.41905956190141,0,0,0,4.55,2216,Jan
4007,Целебные травы,Фалькония,37.79052619544656,0,0,0,4.55,2216,Jan
4008,Целебные травы,Фалькония,52.09114028905875,0,1,0,4.55,2216,Jan
4009,Целебные травы,Фалькония,41.56775028768149,0,0,0,4.55,2216,Jan
4010,Целебные травы,Фалькония,35.519010087588846,0,0,0,4.55,2216,Jan
4011,Целебные травы,Фалькония,51.5912660035053,0,1,0,4.55,2216,Jan
4012,Целебные травы,Фалькония,52.45404776576832,0,1,0,4.55,2216,Jan
4013,Целебные травы,Фалькония,38.39826957698945,0,0,0,4.55,2216,Jan
4014,Целебные травы,Фалькония,50.08354134632851,0,0,1,4.55,2216,Jan
4015,Целебные травы,Фалькония,43.05600487909146,0,0,0,4.55,2216,Jan
4016,Целебные травы,Фалькония,47.27585431084237,1,0,0,4.55,2216,Jan
4017,Целебные травы,Фалькония,35.600446762913684,0,0,0,4.55,2216,Jan
4018,Целебные травы,Фалькония,46.46849008334675,0,0,1,4.55,2216,Jan
4019,Целебные травы,Фалькония,42.710888114095816,1,0,0,4.55,2216,Jan
4020,Целебные травы,Фалькония,42.46018114675534,1,0,0,4.55,2216,Jan
4021,Целебные травы,Фалькония,33.38148848720263,0,0,0,4.55,2216,Jan
4022,Целебные травы,Фалькония,35.51340910135043,0,0,0,4.55,2216,Jan
4023,Целебные травы,Фалькония,38.43661098057509,0,0,0,4.55,2216,Jan
4024,Целебные травы,Фалькония,51.36561440906267,0,0,1,4.55,2216,Jan
4025,Целебные травы,Фалькония,41.06709691467066,0,1,0,4.55,2216,Jan
4026,Целебные травы,Фалькония,46.096703334378994,1,0,0,4.55,2216,Jan
4027,Целебные травы,Фалькония,46.4491795365104,0,1,0,4.48,2216,Jan
4028,Целебные травы,Фалькония,46.42354280047773,0,0,1,4.48,2216,Jan
4029,Целебные травы,Фалькония,46.593473220161066,0,1,0,4.48,2216,Jan
4030,Целебные травы,Фалькония,40.648127150929106,1,0,0,4.48,2216,Feb
4031,Целебные травы,Фалькония,44.45414612110496,0,1,0,4.48,2216,Feb
4032,Целебные травы,Фалькония,47.048110943253356,0,0,1,4.48,2216,Feb
4033,Целебные травы,Фалькония,35.24297382941926,0,0,0,4.48,2216,Feb
4034,Целебные травы,Фалькония,27.311404722948943,0,0,0,4.48,2216,Feb
4035,Целебные травы,Фалькония,47.53301367317644,1,0,0,4.48,2216,Feb
4036,Целебные травы,Фалькония,43.83506391518489,0,0,1,4.48,2216,Feb
4037,Целебные травы,Фалькония,33.928897797996,0,0,0,4.48,2216,Feb
4038,Целебные травы,Фалькония,48.90461239857186,1,0,0,4.48,2216,Feb
4039,Целебные травы,Фалькония,47.31482746501404,0,0,1,4.48,2216,Feb
4040,Целебные травы,Фалькония,37.9078856569353,0,0,0,4.48,2216,Feb
4041,Целебные травы,Фалькония,45.98987492259055,1,0,0,4.48,2216,Feb
4042,Целебные травы,Фалькония,43.7799949421054,0,0,1,4.48,2216,Feb
4043,Целебные травы,Фалькония,32.6833045909712,0,0,0,4.48,2216,Feb
4044,Целебные травы,Фалькония,34.78541405146212,0,0,0,4.48,2216,Feb
4045,Целебные травы,Фалькония,32.630235128809,0,0,0,4.48,2216,Feb
4046,Целебные травы,Фалькония,41.56916164761342,0,0,0,4.48,2216,Feb
4047,Целебные травы,Фалькония,43.712634210030494,0,1,0,4.48,2216,Feb
4048,Целебные травы,Фалькония,45.47664463275962,0,1,0,4.48,2216,Feb
4049,Целебные травы,Фалькония,47.95914704389687,0,1,0,4.48,2216,Feb
4050,Целебные травы,Фалькония,39.3135398267997,0,0,0,4.48,2216,Feb
4051,Целебные травы,Фалькония,29.574272025560106,0,0,0,4.48,2216,Feb
4052,Целебные травы,Фалькония,45.13437503747021,0,0,1,4.48,2216,Feb
4053,Целебные травы,Фалькония,44.00764403962049,0,1,0,4.48,2216,Feb
4054,Целебные травы,Фалькония,37.463849008082214,0,0,1,4.48,2216,Feb
4055,Целебные травы,Фалькония,49.67601894184933,1,0,0,4.48,2216,Feb
4056,Целебные травы,Фалькония,49.77845853924712,0,1,0,4.48,2216,Feb
4057,Целебные травы,Фалькония,35.80415365386382,0,0,0,4.48,2216,Feb
4058,Целебные травы,Фалькония,36.23131150562391,0,0,0,4.48,2216,Feb
4059,Целебные травы,Фалькония,35.68692532190772,0,0,0,3.18,2216,Mar
4060,Целебные травы,Фалькония,33.66873945329985,0,0,0,3.18,2216,Mar
4061,Целебные травы,Фалькония,31.51452124835315,0,0,0,3.18,2216,Mar
4062,Целебные травы,Фалькония,37.1569745061058,0,0,0,3.18,2216,Mar
4063,Целебные травы,Фалькония,42.97295471776759,1,0,0,3.18,2216,Mar
4064,Целебные травы,Фалькония,50.20196576881503,1,0,0,3.18,2216,Mar
4065,Целебные травы,Фалькония,43.9584998915139,0,0,0,3.18,2216,Mar
4066,Целебные травы,Фалькония,47.434554133029934,1,0,0,3.18,2216,Mar
4067,Целебные травы,Фалькония,50.40747304935846,0,0,1,3.18,2216,Mar
4068,Целебные травы,Фалькония,53.08838312703256,1,0,0,3.18,2216,Mar
4069,Целебные травы,Фалькония,36.76270753658545,0,0,0,3.18,2216,Mar
4070,Целебные травы,Фалькония,39.82065420535852,0,0,0,3.18,2216,Mar
4071,Целебные травы,Фалькония,40.8309432620848,0,0,0,3.18,2216,Mar
4072,Целебные травы,Фалькония,40.93943672724919,0,0,0,3.18,2216,Mar
4073,Целебные травы,Фалькония,51.4366628913841,0,1,0,3.18,2216,Mar
4074,Целебные травы,Фалькония,38.339557511697826,0,0,0,3.18,2216,Mar
4075,Целебные травы,Фалькония,46.880039558104905,1,0,0,3.18,2216,Mar
4076,Целебные травы,Фалькония,35.95478946376611,0,0,0,3.18,2216,Mar
4077,Целебные травы,Фалькония,56.194337296133156,1,0,0,3.18,2216,Mar
4078,Целебные травы,Фалькония,50.84051060471882,0,0,1,3.18,2216,Mar
4079,Целебные травы,Фалькония,53.45907957950593,0,1,0,3.18,2216,Mar
4080,Целебные травы,Фалькония,41.14480003447435,0,0,0,3.18,2216,Mar
4081,Целебные травы,Фалькония,47.661949597494484,0,0,1,3.18,2216,Mar
4082,Целебные травы,Фалькония,40.8858664929865,0,0,0,2.43,2216,Mar
4083,Целебные травы,Фалькония,48.34505308290074,0,0,1,2.43,2216,Mar
4084,Целебные травы,Фалькония,51.08565207637487,0,1,0,2.43,2216,Mar
4085,Целебные травы,Фалькония,46.71214610897962,0,0,0,2.43,2216,Mar
4086,Целебные травы,Фалькония,37.12851436409738,0,0,0,2.43,2216,Mar
4087,Целебные травы,Фалькония,35.14914532252439,0,0,0,2.43,2216,Mar
4088,Целебные травы,Фалькония,43.751510481718405,0,0,0,2.43,2216,Mar
4089,Целебные травы,Фалькония,46.60570347112943,0,0,0,2.43,2216,Mar
4090,Целебные травы,Фалькония,62.88614442582327,0,1,0,2.43,2216,Apr
4091,Целебные травы,Фалькония,46.46394952242761,0,0,0,2.43,2216,Apr
4092,Целебные травы,Фалькония,38.83146077039945,0,0,0,2.43,2216,Apr
4093,Целебные травы,Фалькония,49.79508710049714,0,0,1,2.43,2216,Apr
4094,Целебные травы,Фалькония,53.51297015563139,0,0,1,2.43,2216,Apr
4095,Целебные травы,Фалькония,50.32390731902356,0,0,0,2.43,2216,Apr
4096,Целебные травы,Фалькония,34.34984392022747,0,0,0,2.43,2216,Apr
4097,Целебные травы,Фалькония,48.50947025332967,0,0,1,2.43,2216,Apr
4098,Целебные травы,Фалькония,51.64162004960011,0,1,0,2.43,2216,Apr
4099,Целебные травы,Фалькония,53.743520289844696,0,1,0,2.43,2216,Apr
4100,Целебные травы,Фалькония,51.50109793591554,0,1,0,2.43,2216,Apr
4101,Целебные травы,Фалькония,45.11033830696641,0,0,0,2.43,2216,Apr
4102,Целебные травы,Фалькония,56.20073955801918,0,0,1,2.43,2216,Apr
4103,Целебные травы,Фалькония,55.89295220343264,1,0,0,2.43,2216,Apr
4104,Целебные травы,Фалькония,57.92866487407289,1,0,0,2.43,2216,Apr
4105,Целебные травы,Фалькония,51.36414909534499,0,0,1,2.43,2216,Apr
4106,Целебные травы,Фалькония,45.11885619080669,0,0,0,3.25,2216,Apr
4107,Целебные травы,Фалькония,46.19951990978791,1,0,0,3.25,2216,Apr
4108,Целебные травы,Фалькония,51.54933185433447,0,0,0,3.25,2216,Apr
4109,Целебные травы,Фалькония,60.32916757268907,0,0,1,3.25,2216,Apr
4110,Целебные травы,Фалькония,47.4994632030082,1,0,0,3.25,2216,Apr
4111,Целебные травы,Фалькония,56.62526234940171,0,1,0,3.25,2216,Apr
4112,Целебные травы,Фалькония,47.827598316312454,0,0,0,3.25,2216,Apr
4113,Целебные травы,Фалькония,49.1650320750086,0,0,1,3.25,2216,Apr
4114,Целебные травы,Фалькония,50.25258801652385,0,1,0,3.25,2216,Apr
4115,Целебные травы,Фалькония,51.362396353288446,0,0,1,3.25,2216,Apr
4116,Целебные травы,Фалькония,53.90445054569577,0,1,0,3.25,2216,Apr
4117,Целебные травы,Фалькония,47.84316682122474,0,1,0,3.25,2216,Apr
4118,Целебные травы,Фалькония,46.031045117549695,0,0,0,3.25,2216,Apr
4119,Целебные травы,Фалькония,50.17493548345592,0,0,0,3.25,2216,Apr
4120,Целебные травы,Фалькония,44.86798309270356,0,0,0,3.25,2216,May
4121,Целебные травы,Фалькония,54.358597217730924,0,0,1,3.25,2216,May
4122,Целебные травы,Фалькония,49.97577496884489,0,0,0,3.25,2216,May
4123,Целебные травы,Фалькония,59.165782074876965,1,0,0,3.25,2216,May
4124,Целебные травы,Фалькония,41.89061857944077,0,0,0,3.25,2216,May
4125,Целебные травы,Фалькония,55.08975377840674,1,0,0,3.25,2216,May
4126,Целебные травы,Фалькония,49.746890875993095,0,0,0,2.21,2216,May
4127,Целебные травы,Фалькония,54.35034173633524,0,0,1,2.21,2216,May
4128,Целебные травы,Фалькония,41.101746250469375,0,0,0,2.21,2216,May
4129,Целебные травы,Фалькония,54.0965657630138,1,0,0,2.21,2216,May
4130,Целебные травы,Фалькония,47.643223785898606,0,0,0,2.21,2216,May
4131,Целебные травы,Фалькония,49.78547725520246,1,0,0,2.21,2216,May
4132,Целебные травы,Фалькония,53.743016250258286,1,0,0,2.21,2216,May
4133,Целебные травы,Фалькония,42.180506608906036,0,0,0,2.21,2216,May
4134,Целебные травы,Фалькония,48.703863572590784,0,0,1,2.21,2216,May
4135,Целебные травы,Фалькония,58.27009109434859,0,0,1,2.21,2216,May
4136,Целебные травы,Фалькония,55.05431882701831,0,0,1,2.21,2216,May
4137,Целебные травы,Фалькония,47.222875816501166,0,0,0,2.21,2216,May
4138,Целебные травы,Фалькония,56.559259368840856,1,0,0,2.21,2216,May
4139,Целебные травы,Фалькония,54.47378055333711,0,1,0,2.21,2216,May
4140,Целебные травы,Фалькония,42.59697078448391,0,0,0,4.15,2216,May
4141,Целебные травы,Фалькония,52.99405619765874,1,0,0,4.15,2216,May
4142,Целебные травы,Фалькония,58.269825771915635,0,1,0,4.15,2216,May
4143,Целебные травы,Фалькония,48.54664001123026,1,0,0,4.15,2216,May
4144,Целебные травы,Фалькония,52.4777397458821,0,0,0,4.15,2216,May
4145,Целебные травы,Фалькония,56.63970154561341,1,0,0,4.15,2216,May
4146,Целебные травы,Фалькония,53.159801135851,1,0,0,4.15,2216,May
4147,Целебные травы,Фалькония,46.47545900986508,0,0,0,4.15,2216,May
4148,Целебные травы,Фалькония,50.579328728024365,0,1,0,4.15,2216,May
4149,Целебные травы,Фалькония,45.418814880414295,0,0,0,4.15,2216,May
4150,Целебные травы,Фалькония,54.10955963941348,0,0,1,4.15,2216,May
4151,Целебные травы,Фалькония,55.21468418701425,1,0,0,4.15,2216,Jun
4152,Целебные травы,Фалькония,41.67305399755752,0,0,0,4.15,2216,Jun
4153,Целебные травы,Фалькония,54.108866027957774,1,0,0,4.15,2216,Jun
4154,Целебные травы,Фалькония,43.08533511304522,0,0,0,4.15,2216,Jun
4155,Целебные травы,Фалькония,39.15132459674366,0,0,0,4.15,2216,Jun
4156,Целебные травы,Фалькония,39.4647805560316,0,0,0,4.15,2216,Jun
4157,Целебные травы,Фалькония,48.399123510017816,0,0,0,4.15,2216,Jun
4158,Целебные травы,Фалькония,44.012056452448036,1,0,0,4.15,2216,Jun
4159,Целебные травы,Фалькония,50.38477816411918,1,0,0,4.15,2216,Jun
4160,Целебные травы,Фалькония,48.158013424187324,0,0,0,4.15,2216,Jun
4161,Целебные травы,Фалькония,47.63903636209981,0,0,1,4.15,2216,Jun
4162,Целебные травы,Фалькония,47.396274076641056,0,0,0,4.15,2216,Jun
4163,Целебные травы,Фалькония,55.34620386064103,0,0,1,2.8,2216,Jun
4164,Целебные травы,Фалькония,49.18967203287935,0,0,0,2.8,2216,Jun
4165,Целебные травы,Фалькония,52.20312083831237,0,1,0,2.8,2216,Jun
4166,Целебные травы,Фалькония,47.842805746454644,0,0,0,2.8,2216,Jun
4167,Целебные травы,Фалькония,57.81562878135848,0,1,0,2.8,2216,Jun
4168,Целебные травы,Фалькония,44.67386187724874,0,0,0,2.8,2216,Jun
4169,Целебные травы,Фалькония,51.13703762360496,0,0,0,2.8,2216,Jun
4170,Целебные травы,Фалькония,49.00535592391247,0,0,0,2.8,2216,Jun
4171,Целебные травы,Фалькония,43.33160799541313,0,0,0,2.8,2216,Jun
4172,Целебные травы,Фалькония,45.68711728397144,0,0,0,2.8,2216,Jun
4173,Целебные травы,Фалькония,50.04216170759935,0,0,0,2.8,2216,Jun
4174,Целебные травы,Фалькония,52.43059935609134,0,0,1,2.8,2216,Jun
4175,Целебные травы,Фалькония,50.40011905499865,0,0,0,2.8,2216,Jun
4176,Целебные травы,Фалькония,53.88807418232815,1,0,0,2.8,2216,Jun
4177,Целебные травы,Фалькония,50.358031921533865,0,1,0,2.8,2216,Jun
4178,Целебные травы,Фалькония,50.78627311811927,0,0,0,2.8,2216,Jun
4179,Целебные травы,Фалькония,57.36265443512514,1,0,0,2.8,2216,Jun
4180,Целебные травы,Фалькония,57.69480801415916,1,0,0,2.8,2216,Jun
